source_record_id,reason,shop_code,folder_type,doc_grp,business_type,action_code,business_date
6061937084800173701617,PGD 7436 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7436,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
4071837998873683050,Không map được loại chứng từ: HĐ ký gửi tài sản,7408,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
4071837998873683037,Không map được loại chứng từ: HĐ ký gửi tài sản,7408,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6060557823300173713618,PGD 7968 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7968,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
7365442373654423,PGD 4114 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,4114,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
6043561084973713095,PGD 8245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8245,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6049104327900273707433,PGD 8516 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8516,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6036539281200173709094,PGD 9221 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,9221,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-04
7364670973646709,PGD 9322 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,9322,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
6066039146800173714281,PGD 5552 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5552,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
5085583851073699809,Trùng parent_document_code trong nguồn Oracle,7806,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-04
6066328906700173715329,PGD 8136 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8136,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
7365142673651426,PGD 2308 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2308,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
7365969173659691,PGD 1284 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1284,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
7364817473648174,PGD 1286 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1286,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
6068389786200173709172,PGD 5552 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5552,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6063358435300173696222,PGD 1285 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1285,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6065490692300173715258,PGD 1284 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1284,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6069831858100173693504,PGD 5435 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5435,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6041611038273698843,PGD 6731 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6731,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6045669122373713577,PGD 2305 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2305,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6036539281200173709092,PGD 9221 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,9221,Chứng từ Vận hành hàng ngày,"Phiếu yêu cầu miễn giảm (nếu có), Phiếu yêu cầu miễn giảm (nếu có)",Miễn giảm đóng HĐ,MIEN_GIAM_DONG_HD,2026-06-04
6039859567173703853,Không map được loại chứng từ: HĐ ký gửi tài sản,2278,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
5087126329773704297,Không map được loại chứng từ: HĐ ký gửi tài sản,5430,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6063683125800173697447,PGD 2311 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2311,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
7364545173645451,PGD 2303 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2303,Chứng từ Vận hành hàng ngày,Phiếu thu,Nhận quỹ,,2026-06-04
4112686416982773699584,Không map được loại chứng từ: Giấy đề nghị tái tục giấy nhận nợ,8901,Chứng từ Vận hành hàng ngày,Giấy đề nghị tái tục giấy nhận nợ,Đáo hạn,DONG_HD_DH,2026-06-04
6061052904400173691411,PGD 6731 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6731,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6064324343000173707893,PGD 8136 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8136,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
5067002894373715958,Trùng parent_document_code trong nguồn Oracle,9216,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
5087126329773704282,Không map được loại chứng từ: HĐ ký gửi tài sản,5430,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6041611038273698834,PGD 6731 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6731,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
5115892019273717078,Trùng parent_document_code trong nguồn Oracle,4506,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-04
7365335573653355,PGD 8136 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8136,Chứng từ Vận hành hàng ngày,"Phiếu chi, Hóa đơn (nếu có)",Điện,,2026-06-04
6033740066300173689929,PGD 1284 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1284,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-04
7364528273645282,PGD 5244 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5244,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
6061142178300173694143,PGD 4826 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,4826,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
5124269301473690040,Trùng parent_document_code trong nguồn Oracle,9203,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-04
6043977246873680464,Không map được loại chứng từ: HĐ ký gửi tài sản,3203,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6043561084900173711363,PGD 8245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8245,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-04
7364817573648175,PGD 5244 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5244,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-04
6061938382973713112,PGD 2308 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2308,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6060461743300173708816,PGD 1287 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1287,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6046884605773710572,PGD 5243 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5243,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6017818419200273698130,PGD 7827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7827,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-04
6046884605773710558,PGD 5243 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5243,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-04
6047325315473780098,PGD 8244 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8244,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-05
6065272978600173826789,PGD 2308 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2308,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-05
2087090909073819004,PGD 1187 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1187,Chứng từ Vận hành hàng ngày,"HDCC, Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-05
7375181373751813,PGD 2305 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2305,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-05
6021409699373826570,PGD 5552 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5552,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-05
6068757578800173836943,PGD 2310 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2310,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-05
6037761466973827462,Trùng parent_document_code trong nguồn Oracle,8631,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-05
6063812601100173818778,PGD 4114 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,4114,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-05
7375063373750633,PGD 8135 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8135,Chứng từ Vận hành hàng ngày,Phiếu thu,Hoàn tạm ứng cho nhân viên,,2026-06-05
7373859973738599,PGD 5245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5245,Chứng từ Vận hành hàng ngày,"Phiếu chi, Hóa đơn (nếu có)",Trade Marketing cho CH,,2026-06-05
7373859773738597,PGD 5245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5245,Chứng từ Vận hành hàng ngày,"Phiếu chi, Hóa đơn (nếu có)",Thắp hương,,2026-06-05
6054803360973785988,PGD 1283 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1283,Chứng từ Vận hành hàng ngày,"Biên bản bàn giao TS cầm cố, Thỏa thuận sử dụng TS, Biên bản bàn giao TS cho mượn, HDCC, Giấy đề nghị, Bản cam kết TS riêng, Phiếu chi giải ngân, HĐUQ bản F88 in, Giấy nhận nợ",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-05
6037536710673801106,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-05
7375264173752641,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-05
7375045173750451,PGD 5244 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5244,Chứng từ Vận hành hàng ngày,"Phiếu chi, Hóa đơn (nếu có)",Điện,,2026-06-05
